0	perverted gop state rep. corners lobbyist
0	all of roy moore‚s former colleagues knew he liked ‚dating‚ teenage girls
0	christian right founder condemns them for supporting nazis and sexual misconduct
0	conservative ‚christian‚ leader defends pedophile gop candidate roy moore
0	trump throws intelligence community under the bus to side with putin despite strong evidence of russian meddling
0	this old mike pence tweet sure is uncomfortable now that the g in maga means grope
0	sean hannity just said child molestation is ok if it‚s ‚consensual‚ (video)
0	newsweek just made their best cover ever and people are freaking out
0	alabama republican just defended pedophilia using the bible
0	gop senate candidate turns out to be a disgusting child molester
0	senate democrats have been sneaking around behind gop‚s back to unravel trump administration
0	sunday‚s massacre in texas bumped columbine out of the top ten deadliest us mass shootings
0	sean hannity barely spends 6 seconds on last night‚s drubbing ‚ revisits trump ‚victory‚ instead
0	maine voters tell trump to go f*ck himself
0	rick santorum torches trump for not taking responsibility for electoral bloodbath
0	trump seething after humiliating virginia elections
0	the resistance just gave trump a huge f**ck you on election night
0	trump‚s justice dept. realizes prosecuting woman for laughing is stupid ‚ drops case entirely
0	trump jr. goes full dumba** on twitter by promoting wrong day of virginia election
0	trump just openly called for a third world war (video)
0	oops: trump agrees that people like him should be treated ‚harshly‚ for milking their country
0	miss texas gave a very unexpected answer when asked about trump
0	trump is trying to make facebook give him personal info of people who criticize him
0	multiple witnesses confirm: the pee pee tapes are real
0	fox news just completed transformation into safe space for fragile
0	trump tells japanese diplomats he never knew there were so many countries in the world
0	latest from conservatives: god was answering victims‚ prayers by letting them get shot
0	university of texas police kick humiliated nazis off campus before they could start trouble
0	russian lawyer drops bomb on donald trump jr.; alleges direct pay-to-play attempt
0	republican lawmaker claims forcing women to have babies will help the economy
0	someone tried to cash in on antifa with these $375 jackets and twitter had a field day
0	senator delivers scathing rebuke to his gop colleagues ‚ ‚no one is safe‚ because of you
0	a reminder of how much the nra has spent on trump in wake of another mass shooting
0	27 people murdered in texas mass shooting
0	trump went to japan and immediately proved he knows zilch about how missiles work
0	the walls close in on trump as his disgraced national security adviser faces indictment from team mueller
0	former watergate prosecutor: mueller could gag trump on russia
0	gop lawmaker links abortion to the economy in one bizarre and horribly offensive rant (video)
0	hawaiians had the perfect signs to infuriate trump when he landed there
0	trump wants the supreme court to punish lawyers who win cases against his administration
0	hypocrite ivanka trump humiliated for calling for end to sexual harassment while predator dad is in japan with her
0	after pulling nfl-related ads
0	mike pence gets a special gift in his office mail every month
0	with just two words
0	one hero made donald trump panic and made twitter celebrate (details)
0	sarah huckabee sanders shredded by l.a. times for truth-twisting ‚ this is brilliant
0	trump‚s energy secretary has an idea for stopping sexual assault ‚ this is insane
0	jeff sessions: oh
0	‚alt-right‚ white house reporter gets fooled by fake tweet
0	papa john attacks the nfl and first amendment after his sh*tty pizza loses him a small fortune
0	trump is literally sabotaging the case against the nyc terrorist by not keeping his mouth shut
0	4 reasons why this little-known trump aide is more dangerous to trump than paul manafort
0	former ambassador accuses trump of violating constitution every time a diplomat visits
0	trump is throwing jared kushner under the bus over mueller indictments
0	russians fooled dumbass conservatives with meme of hillary fistfighting jesus
0	chuck schumer just nuked trump for blaming him for terrorist attack
0	watch gop senator almost knock over american flags as he dodges indictment questions (video)
0	trump‚s chief of staff john kelly just admitted that he doesn‚t think there was anything wrong with slavery
0	legal community schools trump‚s lawyer for claiming collusion is not a crime
0	hannity loses his sh*t and refers to hillary as ‚president clinton‚ during unhinged rant
0	seth meyers summed up monday‚s events perfectly [video]
0	this 2016 hannity tweet is now like a knife in the back for trump
0	how sh*tty of a birthday must ivanka trump be having?
0	guilty as hell paul manafort and rick gates enter ‚not guilty‚ pleas in russian collusion scandal (tweet/video)
0	this is what fox news considered ‚news‚ as everyone else covered indictment of trump camp manager
0	racists‚ heads will explode when they find out white-on-white crime is higher
0	mccain has the best laugh he‚s had in 80 years when he‚s asked this about donald trump
0	attempts by trump to pardon anyone indicted by mueller could backfire on him in a big way
0	here‚s what we all need to do if trump moves to fire mueller and shut down the russia probe
0	the numbers are in: states
0	hillary hilariously ribs fox hosts for their insane obsession with ‚impeaching‚ her (video)
0	the internet wrecks tomi lahren for halloween costume which violates u.s. flag code
0	‚do something!‚: trump panics as mueller‚s investigation closes in on him
0	hillary clinton totally just rubbed ‚indictment‚ rumors in trump‚s big orange face (screenshots)
0	twitter just banned a major trump ally for threatening journalists (screenshots)
0	if you‚re looking for ways to irritate trump
0	breaking: the first charges have been filed in mueller‚s russia investigation
0	trump‚s puerto rico contract with two-man energy company is corrupt as f*ck
0	former white house official suggests on hannity that hillary clinton should be executed
0	trump just closed the office that coordinates russia sanctions
0	yet another asshole just rammed a bunch of protesters with his car (video)
0	judge who barred a mom from seeing her baby for a year over unpaid fees resigns
0	trump just got banned from the place where he proposed to melania
0	john lewis has the perfect birthday message for hillary and trump will be furious (tweet)
0	milo yiannopoulos tells aussies to vote against marriage equality weeks after his own gay wedding
0	trump‚s ice thugs stop ambulance taking 10-year-old girl with cerebral palsy to surgery
0	alt-right trump lover loses his sh*t
0	this amazingly aware company has created a brilliant way to document trump‚s dangerous tweets
0	melania trump hit with serious side-eye after telling black kids to respect each other
0	trump wets his pants over bob corker again
0	gop senate candidate says kids were murdered at sandy hook because his god was angry
0	john mccain mocks president bone spurs over his draft deferments
0	soldier‚s widow finally speaks: ‚it made me cry even more‚ ‚î trump calls her a liar immediately
0	nursing textbooks recalled and apology issued for racial stereotypes related to pain management
0	trump screams on twitter after seeing a poll on fox news
0	trump and john kelly just got ripped apart by a medal of honor recipient (video)
0	nra releases fascist ad calling all trump critics ‚saboteurs‚ whose future is ‚failure‚ (video)
0	trump takes credit for releasing jfk files
0	bill maher takes down trump‚s lying chief of staff in blistering rebuke (video)
0	reporters drag sarah huckabee sanders in brilliant fact-check (video)
0	swastika-covered guy gets punched in the face outside nazi rally and it‚s beautiful (video)
0	trump gets his a** handed to him by british lawmakers for lying about rising crime rate in uk
0	trump brags he owns an ‚original renoir‚
0	richard spencer‚s fascist goon squad couldn‚t keep florida from laughing his nazi ass off the stage
0	w. virginia halloween store boasts shockingly racist costume display featuring pres. obama (video)
0	new report proves voter suppression handed trump wisconsin and possibly the whole election
0	george w. bush calls out trump for supporting white supremacy
0	the ‚fake melania trump‚ conspiracy theory is taking the internet by storm and it‚s everything
0	trump humiliated as wh walks back his attack after soldier‚s mom confirms his insensitive phone call
0	trump whines like a b*tch on twitter after nfl and democrats tell him to go f*ck himself
0	trump finally delivers on promised phone call to soldier‚s wife
0	god bless whoever is photoshopping these hilariously long ties onto donald trump
0	town defends official after wife‚s ‚n*gger‚ rant on fb
0	mccain responds with zero f*cks to give over trump‚s threat
0	man in ‚i stand for the national anthem‚ shirt thinks american flag is a lawn chair
0	as ‚me too‚ posts flood social media
0	robert de niro attends charity event
0	satanists brilliantly troll anti-gay baker by requesting a birthday cake for lucifer (video)
0	fcc rebukes trump
0	tiffany trump is sad as hell after whole family completely forgot her birthday
0	van jones scorches insane republican who think‚s trump‚s chaos helps his agenda
0	hustler owner is so fed up with trump that he is offering $10 mill for dirt to get him impeached
0	trump administration tries to fix his dumbest statement yet
0	"after whining about nfl ‚disrespect‚ trump laughs and jokes during military ceremony"""
0	white pro-trump pastor tries to rap attack on eminem and it‚s f*cking hilarious (video)
0	puerto rico‚s governor pleads for help after trump threatens to abandon recovery efforts
0	trump finalizes betrayal of lgbt community with first speech to hate group by a president
0	trump just made a major threat to the press
0	house dem has had enough
0	trump threatens to shut down nbc in early morning hissy fit
0	white house confirms resident nazi stephen miller is an even bigger scumbag than you knew
0	fema: it‚s ‚not our job‚ to deliver food and water relief to puerto rico
0	trump just asked the most unqualified person ever to join his nafta renegotiation team
0	gop lawmaker: republicans are freaking out about the ‚dysfunction‚ in the white house (video)
0	trump explodes in twitter tantrum that proves he‚s mentally unfit to be president
0	black man beaten by nazis at pro-trump rally so naturally cops charged him with a crime
0	corker has last word on day care donnie: ‚on the path to wwiii‚
0	pence joins trump‚s nfl whinefest
0	if this missouri senate candidate is for real
0	fox anchor chris wallace rips nra stooge a new one for lying about gun control
0	outgoing gop senator blisters the ‚adult daycare center‚ that is trump‚s white house (tweet)
0	one of trump‚s ‚very fine people‚ extradited to charlottesville after brutal assault
0	nazis whine over impending release of an anti-nazi video game (video/tweets)
0	a new low: trump exploits las vegas shooting to raise money for his campaign (tweet)
0	‚charlottesville 3.0‚: nazis descend upon college town for another torch-lit rally (tweets/images)
0	conservative dream come true: judge grants rapist joint custody of victim‚s child
0	trump whines about late night hosts making jokes about him
0	trump bucks gop leadership again
0	internet collectively cringes after photographer snaps pic of trump‚s nutsack
0	mike pence‚s photo op with puerto rico survivors just went terribly wrong (video)
0	surprise: the people behind ‚fearless girl‚ statue were cynical
0	trump kicks off hispanic heritage month by saying ‚puerto rico‚ in fake accent (video)
0	wh staffer explains trump‚s ‚calm before the storm‚ comment
0	thanks to trump the u.s. economy lost jobs for the first time in 7 years
0	slc cops murder crying suspect
0	anti-abortion republican just aborted himself from office
0	the justice department just said it‚s legal to discriminate against transgender people
0	the senate banking committee held an equifax hearing
0	in the wake of las vegas
0	hilarious video shows the moment bernie discovered he‚s related to his snl impersonator
0	trump loses his sh*t on twitter because the media told the truth about him again
0	anti-abortion republican cheated and tried to get his mistress to have an abortion
0	trump‚s irs just decided they‚re going to give all your info to equifax after they got hacked
0	trump walks into church in puerto rico
0	pat robertson says if we‚d only worship trump
0	trump in puerto rico disgustingly tells puerto ricans it‚s costing too much to save them
0	trump blames puerto ricans for recovery effort problems while giving himself an a+
0	bill o‚reilly writes infuriating blog post on las vegas massacre ‚ it‚s absolutely vile
0	country guitarist who survived vegas shooting changes mind on gun control: ‚how wrong i was‚
0	miami police union leader joins other conservatives in bashing nfl for las vegas massacre
0	trump: mass shootings will stop if americans unite and pray for peace
0	geraldo rivera to san juan mayor carmen yul√≠n cruz: ‚i don‚t see people dying‚ (video)
0	nra terrorist organization remains silent after worst mass shooting in american history
0	overnight las vegas attack is deadliest mass shooting in american history (details)
0	trump just dedicated a f**king golf trophy to people who are suffering in puerto rico
0	49ers defy trump
0	tea party superstar gets wrecked after obama ‚n****r‚ tweet
0	kamala harris takes trump to the black church in scathing takedown of his attacks on black athletes
0	nba kowtows to racists
0	rep. joe kennedy torches gop congress for screwing over low-income kids
0	trump ally curt schilling blasts ‚horrifying‚ recovery efforts in puerto rico (video)
0	trump lashes out at puerto ricans
0	trump tries shaming nfl with video of hockey fans standing for anthem and humiliates himself
0	donald trump congratulates himself on winning election and asks for donations while puerto ricans beg for help
0	trump supporter tries to burn steelers flag
0	obama‚s head of disaster relief trashes trump‚s response to puerto rico (tweet)
0	while americans in puerto rico are dying
0	trump throws a hissy fit at his golf course as criticism over puerto rico response grows
0	neo-nazi website loses its domain again and its nazi owner is losing his damn mind
0	trump is too incompetent to handle disaster on an island
0	trump‚s hhs secretary stole over $1 million from taxpayers and now he‚s unemployed
0	gop senator just smacked down the most punchable alt-right nazi on the internet
0	trump once laughed about being more worried about a marble floor than a ‚dying‚ man
0	new mexico is erasing actual science from their science standards
0	adviser who wrote trump‚s tax plan says you will be able to buy a new car for $1000
0	high schools start caving to trump ‚ will punish athletes who won‚t stand for national anthem
0	trump‚s press secretary falls apart
0	wounded veteran condemns trump for using him as prop to attack nfl players
0	breaking: jared kushner is really a woman and there are documents to prove it
0	war veteran john mccain destroys draft-dodger trump‚s anthem protest whining
0	trump is so embarrassed his candidate lost he‚s deleting tweets and praying you‚ll forget
0	trump is so bad hillary is telling him how to be president and he‚s doing what she says
0	the worst possible person just won alabama‚s runoff for u.s. senate
0	loser trump fails miserably again as ‚monday night football‚ ratings soar
0	trump will be furious because the irs is sharing info with special counsel mueller
0	one republican senator is so fed up with trump he‚s retiring in 2018
0	four star general blisters trump over nfl anthem-tantrums: ‚put me down with kaepernick‚
0	trumpcare is officially dead
0	‚we know where you live‚: trump-loving terrorist threatens all who attack ‚the white race‚ (video)
0	the only pittsburgh steeler to stand for national anthem speaks out
0	democrat takes trump to the woodshed in fiery speech defending nfl (video)
0	fox news just proved trump is using fake video to try to start war with iran
0	gop senator yawns as disabled healthcare protesters are being dragged away by cops
0	target just made a major move that‚s going to blow conservative minds (video)
0	republican governor helped kill 11 elderly people by deleting their messages begging for help
0	people upset by nfl players ‚disrespecting‚ the flag do it constantly
0	billion dollar company tells employees how they‚re allowed to react on social media to 46% pay cuts
0	zuckerberg was personally warned about russian meddling by obama and he completely blew it off
0	‚racist
0	over 500 nfl players plan to tell trump to f*** off today in the best way possible
0	golden state warriors coach just wrecked trump after attack on one of his players
0	trump‚s treasury sec. steve mnuchin says nfl players have no right to free speech
0	trump declares war on nfl in early morning twitter meltdown
0	trump just threatened to murder 25 million people because words offended him
0	former director of national intelligence says russia interference casts doubt on trump‚s win
0	colin kaepernick‚s mother fires back at trump for calling him a ‚son of a b*tch‚
0	bill maher hilariously explains why trump ditched mcconnell and ryan for chuck and nancy
0	trump‚s making it harder to sign up for obamacare on purpose
0	trump insults john mccain for refusing to strip healthcare from millions of americans
0	trump whines that the media wouldn‚t film his crowd in alabama ‚ cnn makes a fool out of him
0	republican senator stuns in town hall
0	scaramucci tv appearance goes off the rails as show brings special guest to mock him (video)
0	michelle obama opens a can of whoop a** on trump without ever mentioning his name
0	breaking: john mccain breaks with his best senate friend
0	medicaid directors of all 50 states issue joint statement slamming gop health bill
0	trump‚s hhs sec. latest to be caught spending hundreds of thousands of tax dollars on luxuries
0	trump regrets
0	mueller‚s latest request in russia investigation is going to destroy trump (details)
0	beef jerky company just bit off more than it can chew with direct appeal to nazis (video)
0	anti-porn gop florida lawmaker was just caught porning on twitter
0	ann coulter calls for assembling ‚death squads‚ to kill undocumented immigrants (audio)
0	obama just made a very powerful statement about trump‚s attempts to repeal obamacare (video)
0	morgan freeman uses his brilliant movie scripting skills to explain just how dangerous the russia scandal is
0	trump judicial nominee: transgender children are part of ‚satan‚s plan‚ of ‚destruction‚
0	trump apologized to dictator after protesters attacked his guards‚ fists with their faces
0	global survey humiliates trump after he claims world leaders loved everything he said at united nations
0	trump‚s un speech may have been terrible
0	racist charleston church shooter seems to think he is entitled to a literal white supremacist as his public defender
0	trump just became first president in modern history to use campaign funds for criminal defense
0	we can‚t afford to feed the poor but we‚re spending $700 billion per year to kill people
0	trump doesn‚t want you to know about this study that proves refugees contribute to our economy
0	republican senate candidate thinks if you don‚t believe in god you deserve to be shot
0	roy moore wants to be alabama‚s senator
0	california assembly passes major legislation to keep trump off the ballot in 2020
0	cnn‚s don lemon: trump shouldn‚t get apology from espn until he apologizes for racism against obama (video)
0	michael flynn begs for donations on twitter
0	trump brags about himself and trump tower during remarks at united nations headquarters
0	your local news station might be turning into a pro-trump propaganda network right before your eyes
0	republicans humiliated as john mccain slams their latest attempt to repeal obamacare (video)
0	it‚s time to stop excusing trump supporters and start shaming them for the awful people they are
0	trump posts disgusting video of himself viciously assaulting hillary clinton
0	pastor decides straight couple can‚t even support marriage equality
0	gop implodes as california passes bill to make congress censure trump‚s racism (details)
0	trump supporters at ‚mother of all rallies‚ massively outnumbered by marching juggalos
0	bill maher turns gop‚s ‚states‚ rights‚ nonsense on its head in epic defense of liberal states‚ defiance of trump (video)
0	ohio fireman in deep sh*t for horrible remarks about saving ‚n*****s‚
0	oh
0	cnn host abruptly ends segment after fox sports guest makes disgusting trump-like comment (video)
0	ohio fireman suspended indefinitely over extremely racist facebook post (video)
0	here‚s what companies admit they will really do with money they save from trump‚s tax break
0	viral video of tomi lahren being called a ‚racist piece of sh*t‚ to her face
0	white security guard shoots himself
0	trump claims he has done more against isis than obama
0	trump fans are crying in their milk after their hero breaks yet another promise to them (tweets)
0	another russian turns up dead ‚ he actually saved the world (video)
0	marco rubio just had the most hilarious reaction to trump touching him (video)
0	trump vows to save america from ‚curse‚ of functional health care system
0	trump just bragged about the size of his hands at hurricane irma relief event (video)
0	racist gop rep. steve king goes ballistic over trump‚s daca deal
0	kid rock just had his first political rally
0	espn reporter says trump‚s supporters are white supremacists
0	breaking: martin ‚pharma bro‚ shkreli has bail revoked
0	mcdonald‚s manager to hispanic customer: ‚can you spell deportation?‚ (video)
0	the trump administration is helping scam universities steal money from their students
0	breaking: someone else connected to trump is under investigation for colluding with russia (details)
0	cowardly espn won‚t stand up for black reporter who spoke the truth about trump (tweets)
0	texas trump fan threatened to ‚whip‚ black man ‚like the slave you are‚ before executing him
0	white supremacist marine kicked out of the corps after being busted doing nazi stuff
0	trump shamefully uses hurricane devastation to promote tax cuts for the wealthy
0	chainsaw mass-acre: this nun is doing more for irma victims than leather-face trump
0	russian politician gloats on live tv that putin stole our election
0	oops: trump forgets that he‚s a twitter obsessed narcissist who talks about himself
0	reporter destroys trump‚s homeland security advisor on climate change
0	a florida pizza hut to irma-fleeing employees: you will be disciplined if you leave
0	never forget: donald trump bragged about having the tallest building in manhattan after 9/11
0	fox news just compared slave owners to 9/11 victims. seriously (video)
0	trump praises coast guard‚s hurricane relief for all the wrong reasons
0	florida gop official tried to murder a teen with a claw hammer
0	‚shoot at hurricane irma‚ facebook event taken too seriously
0	black driver bravely shames cop who drew his gun over a turn signal infraction
0	trump junior totally staged this awkward photo for the nyt
0	new hampshire cops intent on protecting sadistic racist white teens who tried to lynch a biracial boy
0	two florida lawmakers just voted against hurricane relief as irma strikes their state
0	new study proves that trump supporters are racist
0	red cross raises tens of millions and you won‚t believe what they‚re feeding hurricane victims
0	‚pharma bro‚ faces prison time for offering to pay people to assault hillary clinton
0	another pervert out at fox news over allegations of sexual harassment
0	trump official gets asked a simple question about global warming. her response is unbelievable. (video)
0	equifax is tricking consumers into waiving their right to sue over data breach
0	with irma about to strike florida
0	five ‚all american‚ football players booted from team with black qb after kkk display
0	trump humiliates republicans in latest hissy fit after siding with democrats on debt ceiling
0	gop ‚moderate‚ under attack from the far right will not seek re-election
0	don trump jr. testified to the senate today and they don‚t seem to believe a word he said
0	vegas cops take cheap shot at michael bennett
0	breaking: under trump‚s leadership fema could run out of money by tomorrow
0	trump just accidentally admitted climate change is real (video)
0	trump tells daca recipients not to worry and gets thrashed by the internet
0	cnn and msnbc destroy trump
0	trump tells the dakotas: i will make the drought ‚go away‚
0	facebook just confirmed russia spent at least $100k on ads to influence election
0	trump humiliated as daca decision practically kills his presidency (details)
0	seahawks star has even more to protest before games after police brutality in vegas
0	airlines immune from price gouging laws in florida
0	florida sheriff exploits desperate hurricane victims
0	senate says enough of trump‚s racism
0	trump brags about hurricane size as florida braces for disaster
0	ag sessions persuaded trump to end daca
0	putin breaks up with trump in humiliating public split: he is ‚not my bride‚
0	pastor who prayed at trump‚s inauguration takes daca decision to the woodshed
0	obama pens stunning response to trump‚s cold-blooded move on daca ‚ trump fans should be ashamed
0	trump staffers admit their boss has no idea what daca is
0	south dakota republican rigs upcoming election for herself by personally purging democratic voters
0	trump‚s own diversity council member fact-checks him on daca: ‚he‚s a liar‚ (video)
0	mother of daca recipient who died rescuing flood victims refused entry into u.s. to bury her son
0	cnn majorly f*cks up
0	hardcore conservative republican senator blasts trump‚s decision to kill daca
0	despicable trump announces an end to daca
0	republican panics on live tv
0	defense secretary mattis speaks over incompetent trump‚s threats to north korea (video)
0	trump administration is already talking about withholding harvey aid
0	trump ‚cherished‚ letter obama left him when he took over
0	kellyanne conway‚s latest gushing about trump will make america vomit
0	trump stupidly attacks a major u.s. ally before threatening north korea with war
0	trump stops praising coast guard‚s harvey efforts to viciously attack the media (video)
0	trump trolls turn on gop moderates: ‚you‚re gonna get primaried‚
0	it‚s become obvious trump is filming pr video with hurricane shelter visit (video)
0	trump brags about hand size while at hurricane shelter
0	‚responsible gun owner‚ pulls weapon on woman in argument over school supplies
0	russian tv host just admitted russia elected trump
0	matt damon just revealed a huge secret about how narcissistic trump really is
0	very suspicious smoke is billowing out of closing russian consulate
0	ex-doj lawyer just dropped the most depressing truth bomb about the trump administration
0	trump‚s involvement in houston chemical plant explosion will set your hair on fire
0	texas republican rejects canadian offer of real help for hurricane victims
0	psycho cop drags handcuffed nurse from hospital for not letting him violate patient‚s rights
0	fed up with congress
0	another trump official decides it‚s a really good time to resign
0	trump‚s second favorite sheriff just very suddenly resigned
0	kellyanne conway immediately regrets defending trump
0	the guy donald trump called ‚my african-american‚ thinks trump is horrible for black people
0	w.h. admits trump lied: never ‚witnessed horror and devastation‚ caused by harvey ‚first hand‚
0	dan rather: mueller‚s russia investigation has trump ‚seized with fear‚
0	enough about texas
0	trump ‚really likes‚ the idea of a violent uprising when he‚s impeached
0	trump confidante confirms: the donald doesn‚t want to be president anymore
0	trump just threw a colossal hissy fit on twitter
0	hypocrite ivanka gets skewered for approving dad‚s move to kill obama pay equality rules
0	georgia republican threatens to ‚disappear‚ democrat over monuments to slavery
0	a judge just gave sarah palin some very
0	that time mike pence begged congress not to fund hurricane katrina relief (video)
0	sicko in texas wants to make a buck off harvey disaster
0	ted cruz awkwardly explains why texas should have federal relief money but not victims of hurricane sandy
0	ice may soon be able to destroy records of immigrant detainee sexual abuse and death
0	the exact same texas lawmakers that voted against hurricane relief are now begging for help
0	even back in 1993
0	the nickname white house aides have for ivanka is going to seriously piss off america
0	gop runs out of good things to say about trump: ‚he‚s an asshole
0	there‚s a bill in the house that would completely shut down the russia investigation
0	trump goes on psychotic mexico rant during news conference
0	even as trump rips their country on twitter
0	the unbelievable reason trump pardoned arpaio as hurricane harvey was bearing down
0	advisers are now warning donald trump about impeachment
0	trump tried to distance himself from his ‚senior advisor‚ who promised russia would help get him elected
0	donald trump was looking to build a trump tower in moscow while he was running for president
0	eric holder just hilariously called trump out on arpaio: obama never asked me to drop a case
0	phoenix newspaper breaks the internet in brutal tweetstorm on former sheriff joe arpaio
0	wapo: trump tried to get sessions to let racist sheriff joe arpaio off the hook months ago
0	trump calls out anti-fascists by name
0	disgusting trump is using hurricane as an opportunity to deport people
0	one more nazi resigned from trump‚s white
0	breaking: trump goes full racist again
0	on the day a hurricane is about to hit land
0	rnc staffer assigned to finding positive stories about trump says take this job and shove it
0	trump wants it both ways
0	report: mueller hot on trump‚s trail
